stim,trial,group,neuron,rate
LPLC2_R,3,DN_all_right,2033,12.0
LPLC2_R,3,DN_all_right,2037,14.0
LPLC2_R,3,DN_all_right,2070,32.0
LPLC2_R,3,DN_all_right,2079,19.0
LPLC2_R,3,DN_all_right,2094,30.0
LPLC2_R,3,DN_all_right,2120,8.0
LPLC2_R,3,DN_all_right,2238,2.0
LPLC2_R,3,DN_all_right,2289,1.0
LPLC2_R,3,DN_all_right,2295,1.0
LPLC2_R,3,DN_all_right,2350,112.0
LPLC2_R,3,DN_all_right,2420,1.0
LPLC2_R,3,DN_all_right,2433,1.0
LPLC2_R,3,DN_all_right,2458,71.0
LPLC2_R,3,DN_all_right,2575,10.0
LPLC2_R,3,DN_all_right,2606,10.0
LPLC2_R,3,DN_all_right,2607,4.0
LPLC2_R,3,DN_all_right,2613,39.0
LPLC2_R,3,DN_all_right,2636,1.0
LPLC2_R,3,DN_all_right,2659,14.0
LPLC2_R,3,DN_all_right,2752,6.0
LPLC2_R,3,DN_all_right,2841,1.0
LPLC2_R,3,DN_all_right,3020,38.0
LPLC2_R,3,DN_all_right,3036,1.0
LPLC2_R,3,DN_all_right,3059,9.0
LPLC2_R,3,DN_all_right,3067,1.0
LPLC2_R,3,DN_all_right,3149,1.0
LPLC2_R,3,DN_all_right,3220,195.0
LPLC2_R,3,DN_all_right,3278,8.0
LPLC2_R,3,DN_all_right,3348,25.0
LPLC2_R,3,DN_all_right,3374,13.0
LPLC2_R,3,DN_all_right,3383,5.0
LPLC2_R,3,DN_all_right,3385,1.0
LPLC2_R,3,DN_all_right,3403,4.0
LPLC2_R,3,DN_all_right,3406,1.0
LPLC2_R,3,DN_all_right,3491,17.0
LPLC2_R,3,DN_all_right,3593,16.0
LPLC2_R,3,DN_all_right,3625,11.0
LPLC2_R,3,DN_all_right,3654,5.0
LPLC2_R,3,DN_all_right,3694,3.0
LPLC2_R,3,DN_all_right,3707,1.0
LPLC2_R,3,DN_all_right,3754,40.0
LPLC2_R,3,DN_all_right,3811,3.0
LPLC2_R,3,DN_all_right,3828,2.0
LPLC2_R,3,DN_all_right,3853,1.0
LPLC2_R,3,DN_all_right,3862,2.0
LPLC2_R,3,DN_all_right,3865,1.0
LPLC2_R,3,DN_all_right,3945,29.0
LPLC2_R,3,DN_all_right,4020,6.0
LPLC2_R,3,DN_all_right,4078,24.0
LPLC2_R,3,DN_all_right,4098,20.0
LPLC2_R,3,DN_all_right,4467,1.0
LPLC2_R,3,DN_all_right,4479,1.0
LPLC2_R,3,DN_all_right,4641,42.0
LPLC2_R,3,DN_all_right,4645,44.0
LPLC2_R,3,DN_all_right,4680,2.0
LPLC2_R,3,DN_all_right,4801,1.0
LPLC2_R,3,DN_all_right,5124,46.0
LPLC2_R,3,DN_all_right,5211,1.0
LPLC2_R,3,DN_all_right,5348,33.0
LPLC2_R,3,DN_all_right,5381,1.0
LPLC2_R,3,DN_all_right,5458,45.0
LPLC2_R,3,DN_all_right,5739,10.0
LPLC2_R,3,DN_all_right,6152,1.0
LPLC2_R,3,DN_all_right,6255,1.0
LPLC2_R,3,DN_all_right,6278,7.0
LPLC2_R,3,DN_all_right,7801,4.0
LPLC2_R,3,DN_all_right,9254,107.0
LPLC2_R,3,DN_all_right,9458,58.0
LPLC2_R,3,DN_all_right,9662,12.0
LPLC2_R,3,DN_all_right,9780,89.0
LPLC2_R,3,DN_all_right,9912,18.0
LPLC2_R,3,DN_all_right,10368,6.0
LPLC2_R,3,DN_all_right,11239,8.0
LPLC2_R,3,DN_all_right,12150,5.0
LPLC2_R,3,DN_all_right,12336,6.0
LPLC2_R,3,DN_all_right,12572,8.0
LPLC2_R,3,DN_all_right,14496,7.0
LPLC2_R,3,DN_all_right,15028,4.0
LPLC2_R,3,DN_all_right,15460,2.0
LPLC2_R,3,DN_all_right,15893,20.0
LPLC2_R,3,DN_all_right,17700,1.0
LPLC2_R,3,DN_all_right,18221,3.0
LPLC2_R,3,DN_all_right,19450,7.0
LPLC2_R,3,DN_all_right,23535,2.0
LPLC2_R,3,DN_all_right,27054,5.0
LPLC2_R,3,DN_all_right,27532,8.0
LPLC2_R,3,DN_all_right,32032,9.0
LPLC2_R,3,DN_all_right,47173,24.0
LPLC2_R,3,DN_all_right,51855,6.0
LPLC2_R,3,DN_all_right,72835,16.0
LPLC2_R,3,DN_all_right,117981,8.0
LPLC2_R,3,DN_all_right,118808,1.0
LPLC2_R,3,DN_all_right,121642,1.0
LPLC2_R,3,DN_all_right,123333,9.0
LPLC2_R,3,DN_all_right,124419,4.0
LPLC2_R,3,DN_all_right,124920,3.0
LPLC2_R,3,DN_all_right,125430,4.0
LPLC2_R,3,DN_all_right,125699,1.0
LPLC2_R,3,DN_all_right,125795,6.0
LPLC2_R,3,DN_all_right,126404,32.0
LPLC2_R,3,DN_all_right,127734,3.0
LPLC2_R,3,DN_all_right,127758,3.0
LPLC2_R,3,DN_all_right,128032,68.0
LPLC2_R,3,DN_all_right,128892,36.0
LPLC2_R,3,DN_all_right,129301,1.0
LPLC2_R,3,DN_all_right,129718,12.0
LPLC2_R,3,DN_all_right,130252,1.0
LPLC2_R,3,DN_all_right,130847,41.0
LPLC2_R,3,DN_all_right,130858,1.0
LPLC2_R,3,DN_all_right,131136,80.0
LPLC2_R,3,DN_all_right,131365,2.0
LPLC2_R,3,DN_all_right,131434,5.0
LPLC2_R,3,DN_all_right,131504,3.0
LPLC2_R,3,DN_all_right,133544,8.0
LPLC2_R,3,DN_all_right,140621,1.0
LPLC2_R,3,DN_all_right,140980,1.0
LPLC2_R,3,DN_all_right,141735,28.0
LPLC2_R,3,DN_all_right,143416,54.0
LPLC2_R,3,DN_all_right,144269,62.0
LPLC2_R,3,DN_all_right,145368,40.0
LPLC2_R,3,DN_all_right,151545,1.0
LPLC2_R,3,DN_all_right,161396,62.0
LPLC2_R,3,DN_all_right,162540,1.0
LPLC2_R,3,MN_all_left,111304,2.0
LPLC2_R,3,MN_all_left,142836,34.0
LPLC2_R,3,MN_all_left,142922,1.0
LPLC2_R,3,MN_all_left,142929,47.0
LPLC2_R,3,MN_all_left,142964,27.0
LPLC2_R,3,MN_all_left,143088,110.0
LPLC2_R,3,MN_all_left,143139,5.0
LPLC2_R,3,MN_all_left,143160,25.0
LPLC2_R,3,MN_all_left,143221,17.0
LPLC2_R,3,MN_all_left,143222,32.0
LPLC2_R,3,MN_all_left,143231,30.0
LPLC2_R,3,MN_all_left,143243,47.0
LPLC2_R,3,MN_all_left,143252,20.0
LPLC2_R,3,MN_all_left,143281,1.0
LPLC2_R,3,MN_all_left,143322,127.0
LPLC2_R,3,MN_all_left,143353,4.0
LPLC2_R,3,MN_all_left,143418,24.0
LPLC2_R,3,MN_all_left,143421,13.0
LPLC2_R,3,MN_all_left,143436,1.0
LPLC2_R,3,MN_all_left,143445,132.0
LPLC2_R,3,MN_all_left,143464,31.0
LPLC2_R,3,MN_all_left,143478,18.0
LPLC2_R,3,MN_all_left,143539,1.0
LPLC2_R,3,MN_all_left,143540,2.0
LPLC2_R,3,MN_all_left,143626,13.0
LPLC2_R,3,MN_all_left,143654,3.0
LPLC2_R,3,MN_all_left,143690,15.0
LPLC2_R,3,MN_all_left,143700,23.0
LPLC2_R,3,MN_all_left,143751,12.0
LPLC2_R,3,MN_all_left,143760,11.0
LPLC2_R,3,MN_all_left,143860,5.0
LPLC2_R,3,MN_all_left,143901,5.0
LPLC2_R,3,MN_all_left,143949,35.0
LPLC2_R,3,MN_all_left,144071,17.0
LPLC2_R,3,MN_all_left,144086,24.0
LPLC2_R,3,MN_all_left,144111,51.0
LPLC2_R,3,MN_all_left,144209,134.0
LPLC2_R,3,MN_all_left,144222,3.0
LPLC2_R,3,MN_all_left,144234,60.0
LPLC2_R,3,MN_all_left,144248,9.0
LPLC2_R,3,MN_all_left,144265,131.0
LPLC2_R,3,MN_all_left,144290,6.0
LPLC2_R,3,MN_all_left,144377,6.0
LPLC2_R,3,MN_all_left,144382,56.0
LPLC2_R,3,MN_all_left,144400,35.0
LPLC2_R,3,MN_all_left,144439,2.0
LPLC2_R,3,MN_all_left,144450,30.0
LPLC2_R,3,MN_all_left,144465,34.0
LPLC2_R,3,MN_all_left,144494,3.0
LPLC2_R,3,MN_all_left,144508,2.0
LPLC2_R,3,MN_all_left,144538,1.0
LPLC2_R,3,MN_all_left,144576,37.0
LPLC2_R,3,MN_all_left,144578,1.0
LPLC2_R,3,MN_all_left,144584,21.0
LPLC2_R,3,MN_all_left,144657,8.0
LPLC2_R,3,MN_all_left,144687,1.0
LPLC2_R,3,MN_all_left,144821,64.0
LPLC2_R,3,MN_all_left,144860,16.0
LPLC2_R,3,MN_all_left,144878,8.0
LPLC2_R,3,MN_all_left,144897,3.0
LPLC2_R,3,MN_all_left,144964,2.0
LPLC2_R,3,MN_all_left,144974,31.0
LPLC2_R,3,MN_all_left,144997,1.0
LPLC2_R,3,MN_all_left,145034,116.0
LPLC2_R,3,MN_all_left,145063,13.0
LPLC2_R,3,MN_all_left,145081,51.0
LPLC2_R,3,MN_all_left,145094,3.0
LPLC2_R,3,MN_all_left,145109,17.0
LPLC2_R,3,MN_all_left,145142,2.0
LPLC2_R,3,MN_all_left,145198,55.0
LPLC2_R,3,MN_all_left,145207,15.0
LPLC2_R,3,MN_all_left,145217,3.0
LPLC2_R,3,MN_all_left,145274,62.0
LPLC2_R,3,MN_all_left,145303,36.0
LPLC2_R,3,MN_all_left,145351,5.0
LPLC2_R,3,MN_all_left,145382,10.0
LPLC2_R,3,MN_all_left,145405,29.0
LPLC2_R,3,MN_all_left,145438,24.0
LPLC2_R,3,MN_all_left,145564,11.0
LPLC2_R,3,MN_all_left,145573,25.0
LPLC2_R,3,MN_all_left,145652,1.0
LPLC2_R,3,MN_all_left,145660,5.0
LPLC2_R,3,MN_all_left,145672,26.0
LPLC2_R,3,MN_all_left,145732,16.0
LPLC2_R,3,MN_all_left,145766,27.0
LPLC2_R,3,MN_all_left,145796,94.0
LPLC2_R,3,MN_all_left,145805,31.0
LPLC2_R,3,MN_all_left,145911,26.0
LPLC2_R,3,MN_all_left,145918,1.0
LPLC2_R,3,MN_all_left,145975,38.0
LPLC2_R,3,MN_all_left,146072,32.0
LPLC2_R,3,MN_all_left,146107,19.0
LPLC2_R,3,MN_all_left,146333,7.0
LPLC2_R,3,MN_all_left,146441,1.0
LPLC2_R,3,MN_all_left,146494,4.0
LPLC2_R,3,MN_all_left,146507,1.0
LPLC2_R,3,MN_all_left,146556,6.0
LPLC2_R,3,MN_all_left,146590,23.0
LPLC2_R,3,MN_all_left,146748,96.0
LPLC2_R,3,MN_all_left,146821,3.0
LPLC2_R,3,MN_all_left,147111,1.0
LPLC2_R,3,MN_all_left,147153,41.0
LPLC2_R,3,MN_all_left,147241,38.0
LPLC2_R,3,MN_all_left,147254,35.0
LPLC2_R,3,MN_all_left,147272,15.0
LPLC2_R,3,MN_all_left,147311,25.0
LPLC2_R,3,MN_all_left,147418,4.0
LPLC2_R,3,MN_all_left,147444,15.0
LPLC2_R,3,MN_all_left,147449,26.0
LPLC2_R,3,MN_all_left,147492,39.0
LPLC2_R,3,MN_all_left,147569,29.0
LPLC2_R,3,MN_all_left,147690,13.0
LPLC2_R,3,MN_all_left,147730,15.0
LPLC2_R,3,MN_all_left,147938,1.0
LPLC2_R,3,MN_all_left,147977,3.0
LPLC2_R,3,MN_all_left,148076,5.0
LPLC2_R,3,MN_all_left,148126,42.0
LPLC2_R,3,MN_all_left,148144,19.0
LPLC2_R,3,MN_all_left,148349,13.0
LPLC2_R,3,MN_all_left,148397,23.0
LPLC2_R,3,MN_all_left,148537,30.0
LPLC2_R,3,MN_all_left,148589,59.0
LPLC2_R,3,MN_all_left,148779,8.0
LPLC2_R,3,MN_all_left,148852,10.0
LPLC2_R,3,MN_all_left,148953,82.0
LPLC2_R,3,MN_all_left,148964,2.0
LPLC2_R,3,MN_all_left,148984,6.0
LPLC2_R,3,MN_all_left,149011,1.0
LPLC2_R,3,MN_all_left,149101,1.0
LPLC2_R,3,MN_all_left,149298,28.0
LPLC2_R,3,MN_all_left,149557,11.0
LPLC2_R,3,MN_all_left,149592,81.0
LPLC2_R,3,MN_all_left,149636,16.0
LPLC2_R,3,MN_all_left,149722,6.0
LPLC2_R,3,MN_all_left,150276,86.0
LPLC2_R,3,MN_all_left,150280,12.0
LPLC2_R,3,MN_all_left,150354,18.0
LPLC2_R,3,MN_all_left,150850,1.0
LPLC2_R,3,MN_all_left,150864,38.0
LPLC2_R,3,MN_all_left,151089,1.0
LPLC2_R,3,MN_all_left,152375,6.0
LPLC2_R,3,MN_all_left,152535,70.0
LPLC2_R,3,MN_all_left,152793,7.0
LPLC2_R,3,MN_all_left,153181,3.0
LPLC2_R,3,MN_all_left,154142,40.0
LPLC2_R,3,MN_all_left,154315,74.0
LPLC2_R,3,MN_all_left,154887,59.0
LPLC2_R,3,MN_all_left,158328,2.0
LPLC2_R,3,MN_all_left,158604,1.0
LPLC2_R,3,MN_all_left,159087,45.0
LPLC2_R,3,MN_all_left,159285,3.0
LPLC2_R,3,MN_all_left,159287,6.0
LPLC2_R,3,MN_all_left,159288,23.0
LPLC2_R,3,MN_all_left,159417,6.0
LPLC2_R,3,MN_all_left,159488,12.0
LPLC2_R,3,MN_all_left,160070,12.0
LPLC2_R,3,MN_all_left,160137,19.0
LPLC2_R,3,MN_all_left,160430,3.0
LPLC2_R,3,MN_all_left,160448,96.0
LPLC2_R,3,MN_all_left,160854,44.0
LPLC2_R,3,MN_all_left,162557,1.0
LPLC2_R,3,MN_all_left,162657,3.0
LPLC2_R,3,MN_all_left,162782,106.0
LPLC2_R,3,MN_all_left,162796,111.0
LPLC2_R,3,MN_all_left,162914,59.0
LPLC2_R,3,MN_all_left,164726,5.0
LPLC2_R,3,MN_all_right,142834,119.0
LPLC2_R,3,MN_all_right,142900,71.0
LPLC2_R,3,MN_all_right,142911,15.0
LPLC2_R,3,MN_all_right,142932,28.0
LPLC2_R,3,MN_all_right,142956,31.0
LPLC2_R,3,MN_all_right,143020,9.0
LPLC2_R,3,MN_all_right,143136,31.0
LPLC2_R,3,MN_all_right,143140,5.0
LPLC2_R,3,MN_all_right,143200,6.0
LPLC2_R,3,MN_all_right,143244,2.0
LPLC2_R,3,MN_all_right,143277,1.0
LPLC2_R,3,MN_all_right,143304,53.0
LPLC2_R,3,MN_all_right,143341,28.0
LPLC2_R,3,MN_all_right,143362,6.0
LPLC2_R,3,MN_all_right,143454,4.0
LPLC2_R,3,MN_all_right,143460,5.0
LPLC2_R,3,MN_all_right,143467,15.0
LPLC2_R,3,MN_all_right,143498,1.0
LPLC2_R,3,MN_all_right,143566,28.0
LPLC2_R,3,MN_all_right,143567,28.0
LPLC2_R,3,MN_all_right,143581,1.0
LPLC2_R,3,MN_all_right,143589,57.0
LPLC2_R,3,MN_all_right,143635,72.0
LPLC2_R,3,MN_all_right,143643,2.0
LPLC2_R,3,MN_all_right,143728,63.0
LPLC2_R,3,MN_all_right,143754,134.0
LPLC2_R,3,MN_all_right,143786,62.0
LPLC2_R,3,MN_all_right,143796,17.0
LPLC2_R,3,MN_all_right,143804,2.0
LPLC2_R,3,MN_all_right,143815,28.0
LPLC2_R,3,MN_all_right,143830,11.0
LPLC2_R,3,MN_all_right,143900,57.0
LPLC2_R,3,MN_all_right,144043,14.0
LPLC2_R,3,MN_all_right,144056,1.0
LPLC2_R,3,MN_all_right,144107,2.0
LPLC2_R,3,MN_all_right,144149,50.0
LPLC2_R,3,MN_all_right,144151,22.0
LPLC2_R,3,MN_all_right,144152,98.0
LPLC2_R,3,MN_all_right,144158,76.0
LPLC2_R,3,MN_all_right,144211,1.0
LPLC2_R,3,MN_all_right,144246,30.0
LPLC2_R,3,MN_all_right,144285,136.0
LPLC2_R,3,MN_all_right,144338,80.0
LPLC2_R,3,MN_all_right,144429,11.0
LPLC2_R,3,MN_all_right,144466,9.0
LPLC2_R,3,MN_all_right,144516,1.0
LPLC2_R,3,MN_all_right,144664,3.0
LPLC2_R,3,MN_all_right,144682,117.0
LPLC2_R,3,MN_all_right,144768,1.0
LPLC2_R,3,MN_all_right,144790,10.0
LPLC2_R,3,MN_all_right,144899,8.0
LPLC2_R,3,MN_all_right,144918,9.0
LPLC2_R,3,MN_all_right,144952,48.0
LPLC2_R,3,MN_all_right,144987,23.0
LPLC2_R,3,MN_all_right,145007,40.0
LPLC2_R,3,MN_all_right,145064,108.0
LPLC2_R,3,MN_all_right,145083,3.0
LPLC2_R,3,MN_all_right,145103,4.0
LPLC2_R,3,MN_all_right,145127,103.0
LPLC2_R,3,MN_all_right,145221,61.0
LPLC2_R,3,MN_all_right,145278,3.0
LPLC2_R,3,MN_all_right,145327,1.0
LPLC2_R,3,MN_all_right,145461,38.0
LPLC2_R,3,MN_all_right,145492,86.0
LPLC2_R,3,MN_all_right,145559,3.0
LPLC2_R,3,MN_all_right,145576,12.0
LPLC2_R,3,MN_all_right,145581,8.0
LPLC2_R,3,MN_all_right,145592,49.0
LPLC2_R,3,MN_all_right,145621,12.0
LPLC2_R,3,MN_all_right,145653,46.0
LPLC2_R,3,MN_all_right,145721,4.0
LPLC2_R,3,MN_all_right,145738,18.0
LPLC2_R,3,MN_all_right,145832,18.0
LPLC2_R,3,MN_all_right,145953,16.0
LPLC2_R,3,MN_all_right,145960,37.0
LPLC2_R,3,MN_all_right,146056,2.0
LPLC2_R,3,MN_all_right,146130,26.0
LPLC2_R,3,MN_all_right,146173,33.0
LPLC2_R,3,MN_all_right,146318,18.0
LPLC2_R,3,MN_all_right,146627,1.0
LPLC2_R,3,MN_all_right,146668,17.0
LPLC2_R,3,MN_all_right,146701,13.0
LPLC2_R,3,MN_all_right,146725,53.0
LPLC2_R,3,MN_all_right,146879,3.0
LPLC2_R,3,MN_all_right,147094,13.0
LPLC2_R,3,MN_all_right,147184,7.0
LPLC2_R,3,MN_all_right,147267,23.0
LPLC2_R,3,MN_all_right,147423,2.0
LPLC2_R,3,MN_all_right,147470,35.0
LPLC2_R,3,MN_all_right,147519,15.0
LPLC2_R,3,MN_all_right,147543,18.0
LPLC2_R,3,MN_all_right,147559,37.0
LPLC2_R,3,MN_all_right,147646,33.0
LPLC2_R,3,MN_all_right,147672,35.0
LPLC2_R,3,MN_all_right,147794,32.0
LPLC2_R,3,MN_all_right,147905,25.0
LPLC2_R,3,MN_all_right,147957,17.0
LPLC2_R,3,MN_all_right,148001,22.0
LPLC2_R,3,MN_all_right,148017,6.0
LPLC2_R,3,MN_all_right,148201,17.0
LPLC2_R,3,MN_all_right,148237,19.0
LPLC2_R,3,MN_all_right,148293,17.0
LPLC2_R,3,MN_all_right,148422,39.0
LPLC2_R,3,MN_all_right,148611,25.0
LPLC2_R,3,MN_all_right,148616,6.0
LPLC2_R,3,MN_all_right,148760,1.0
LPLC2_R,3,MN_all_right,148823,33.0
LPLC2_R,3,MN_all_right,148863,9.0
LPLC2_R,3,MN_all_right,148879,19.0
LPLC2_R,3,MN_all_right,148985,6.0
LPLC2_R,3,MN_all_right,148997,2.0
LPLC2_R,3,MN_all_right,149056,85.0
LPLC2_R,3,MN_all_right,149209,6.0
LPLC2_R,3,MN_all_right,149234,2.0
LPLC2_R,3,MN_all_right,149327,21.0
LPLC2_R,3,MN_all_right,149491,8.0
LPLC2_R,3,MN_all_right,149498,83.0
LPLC2_R,3,MN_all_right,149809,7.0
LPLC2_R,3,MN_all_right,149895,65.0
LPLC2_R,3,MN_all_right,149996,4.0
LPLC2_R,3,MN_all_right,150019,55.0
LPLC2_R,3,MN_all_right,150152,6.0
LPLC2_R,3,MN_all_right,150204,3.0
LPLC2_R,3,MN_all_right,150362,64.0
LPLC2_R,3,MN_all_right,150676,3.0
LPLC2_R,3,MN_all_right,150738,2.0
LPLC2_R,3,MN_all_right,150989,2.0
LPLC2_R,3,MN_all_right,152104,1.0
LPLC2_R,3,MN_all_right,152528,5.0
LPLC2_R,3,MN_all_right,153000,4.0
LPLC2_R,3,MN_all_right,153409,31.0
LPLC2_R,3,MN_all_right,153686,1.0
LPLC2_R,3,MN_all_right,154055,75.0
LPLC2_R,3,MN_all_right,154732,38.0
LPLC2_R,3,MN_all_right,154941,71.0
LPLC2_R,3,MN_all_right,156514,1.0
LPLC2_R,3,MN_all_right,158204,1.0
LPLC2_R,3,MN_all_right,158812,4.0
LPLC2_R,3,MN_all_right,159157,4.0
LPLC2_R,3,MN_all_right,159225,24.0
LPLC2_R,3,MN_all_right,159253,27.0
LPLC2_R,3,MN_all_right,159477,6.0
LPLC2_R,3,MN_all_right,159478,1.0
LPLC2_R,3,MN_all_right,159538,1.0
LPLC2_R,3,MN_all_right,159546,1.0
LPLC2_R,3,MN_all_right,160165,74.0
LPLC2_R,3,MN_all_right,160191,26.0
LPLC2_R,3,MN_all_right,160211,20.0
LPLC2_R,3,MN_all_right,160271,13.0
LPLC2_R,3,MN_all_right,160307,1.0
LPLC2_R,3,MN_all_right,160329,27.0
LPLC2_R,3,MN_all_right,160551,14.0
LPLC2_R,3,MN_all_right,160892,5.0
LPLC2_R,3,MN_all_right,161523,4.0
LPLC2_R,3,MN_all_right,162256,2.0
LPLC2_R,3,MN_all_right,162556,9.0
LPLC2_R,3,MN_all_right,162781,85.0
LPLC2_R,3,MN_all_right,164606,135.0
LPLC2_R,3,MN_all_right,164614,89.0
LPLC2_R,3,MN_all_right,164616,32.0
T4T5_abcd_L,0,DN_all_left,6,254.0
T4T5_abcd_L,0,DN_all_left,39,2.0
T4T5_abcd_L,0,DN_all_left,78,77.0
T4T5_abcd_L,0,DN_all_left,104,258.0
T4T5_abcd_L,0,DN_all_left,109,65.0
T4T5_abcd_L,0,DN_all_left,129,40.0
T4T5_abcd_L,0,DN_all_left,144,58.0
T4T5_abcd_L,0,DN_all_left,146,202.0
T4T5_abcd_L,0,DN_all_left,147,1.0
T4T5_abcd_L,0,DN_all_left,173,1.0
T4T5_abcd_L,0,DN_all_left,204,219.0
T4T5_abcd_L,0,DN_all_left,207,122.0
T4T5_abcd_L,0,DN_all_left,213,2.0
T4T5_abcd_L,0,DN_all_left,223,49.0
T4T5_abcd_L,0,DN_all_left,226,1.0
T4T5_abcd_L,0,DN_all_left,228,155.0
T4T5_abcd_L,0,DN_all_left,252,1.0
T4T5_abcd_L,0,DN_all_left,264,104.0
T4T5_abcd_L,0,DN_all_left,273,110.0
T4T5_abcd_L,0,DN_all_left,316,47.0
T4T5_abcd_L,0,DN_all_left,333,184.0
T4T5_abcd_L,0,DN_all_left,349,119.0
T4T5_abcd_L,0,DN_all_left,363,85.0
T4T5_abcd_L,0,DN_all_left,384,255.0
T4T5_abcd_L,0,DN_all_left,391,1.0
T4T5_abcd_L,0,DN_all_left,410,24.0
T4T5_abcd_L,0,DN_all_left,413,162.0
T4T5_abcd_L,0,DN_all_left,433,35.0
T4T5_abcd_L,0,DN_all_left,489,9.0
T4T5_abcd_L,0,DN_all_left,514,42.0
T4T5_abcd_L,0,DN_all_left,523,143.0
T4T5_abcd_L,0,DN_all_left,541,5.0
T4T5_abcd_L,0,DN_all_left,543,13.0
T4T5_abcd_L,0,DN_all_left,603,1.0
T4T5_abcd_L,0,DN_all_left,608,51.0
T4T5_abcd_L,0,DN_all_left,614,1.0
T4T5_abcd_L,0,DN_all_left,632,23.0
T4T5_abcd_L,0,DN_all_left,656,75.0
T4T5_abcd_L,0,DN_all_left,673,50.0
T4T5_abcd_L,0,DN_all_left,675,25.0
T4T5_abcd_L,0,DN_all_left,687,1.0
T4T5_abcd_L,0,DN_all_left,741,17.0
T4T5_abcd_L,0,DN_all_left,751,24.0
T4T5_abcd_L,0,DN_all_left,773,101.0
T4T5_abcd_L,0,DN_all_left,783,8.0
T4T5_abcd_L,0,DN_all_left,791,2.0
T4T5_abcd_L,0,DN_all_left,823,114.0
T4T5_abcd_L,0,DN_all_left,861,63.0
T4T5_abcd_L,0,DN_all_left,898,1.0
T4T5_abcd_L,0,DN_all_left,906,35.0
T4T5_abcd_L,0,DN_all_left,927,22.0
T4T5_abcd_L,0,DN_all_left,931,2.0
T4T5_abcd_L,0,DN_all_left,979,1.0
T4T5_abcd_L,0,DN_all_left,992,127.0
T4T5_abcd_L,0,DN_all_left,993,6.0
T4T5_abcd_L,0,DN_all_left,994,76.0
T4T5_abcd_L,0,DN_all_left,1037,18.0
T4T5_abcd_L,0,DN_all_left,1047,138.0
T4T5_abcd_L,0,DN_all_left,1071,1.0
T4T5_abcd_L,0,DN_all_left,1111,73.0
T4T5_abcd_L,0,DN_all_left,1131,10.0
T4T5_abcd_L,0,DN_all_left,1155,2.0
T4T5_abcd_L,0,DN_all_left,1160,1.0
T4T5_abcd_L,0,DN_all_left,1167,87.0
T4T5_abcd_L,0,DN_all_left,1170,1.0
T4T5_abcd_L,0,DN_all_left,1196,1.0
T4T5_abcd_L,0,DN_all_left,1273,107.0
T4T5_abcd_L,0,DN_all_left,1314,1.0
T4T5_abcd_L,0,DN_all_left,1324,96.0
T4T5_abcd_L,0,DN_all_left,1325,1.0
T4T5_abcd_L,0,DN_all_left,1342,1.0
T4T5_abcd_L,0,DN_all_left,1361,125.0
T4T5_abcd_L,0,DN_all_left,1387,3.0
T4T5_abcd_L,0,DN_all_left,1392,13.0
T4T5_abcd_L,0,DN_all_left,1506,86.0
T4T5_abcd_L,0,DN_all_left,1562,56.0
T4T5_abcd_L,0,DN_all_left,1564,16.0
T4T5_abcd_L,0,DN_all_left,1591,1.0
T4T5_abcd_L,0,DN_all_left,1626,5.0
T4T5_abcd_L,0,DN_all_left,1677,17.0
T4T5_abcd_L,0,DN_all_left,1724,106.0
T4T5_abcd_L,0,DN_all_left,1821,42.0
T4T5_abcd_L,0,DN_all_left,1827,1.0
T4T5_abcd_L,0,DN_all_left,1833,3.0
T4T5_abcd_L,0,DN_all_left,1870,3.0
T4T5_abcd_L,0,DN_all_left,1935,103.0
T4T5_abcd_L,0,DN_all_left,1950,1.0
T4T5_abcd_L,0,DN_all_left,2074,45.0
T4T5_abcd_L,0,DN_all_left,2078,15.0
T4T5_abcd_L,0,DN_all_left,2103,5.0
T4T5_abcd_L,0,DN_all_left,2154,114.0
T4T5_abcd_L,0,DN_all_left,2194,1.0
T4T5_abcd_L,0,DN_all_left,2286,41.0
T4T5_abcd_L,0,DN_all_left,2329,46.0
T4T5_abcd_L,0,DN_all_left,2354,34.0
T4T5_abcd_L,0,DN_all_left,2423,52.0
T4T5_abcd_L,0,DN_all_left,2441,8.0
T4T5_abcd_L,0,DN_all_left,2449,4.0
T4T5_abcd_L,0,DN_all_left,2450,1.0
T4T5_abcd_L,0,DN_all_left,2451,110.0
T4T5_abcd_L,0,DN_all_left,2465,53.0
T4T5_abcd_L,0,DN_all_left,2500,2.0
T4T5_abcd_L,0,DN_all_left,2583,51.0
T4T5_abcd_L,0,DN_all_left,2588,22.0
T4T5_abcd_L,0,DN_all_left,2620,1.0
T4T5_abcd_L,0,DN_all_left,2676,91.0
T4T5_abcd_L,0,DN_all_left,2688,2.0
T4T5_abcd_L,0,DN_all_left,2700,1.0
T4T5_abcd_L,0,DN_all_left,2837,9.0
T4T5_abcd_L,0,DN_all_left,2868,10.0
T4T5_abcd_L,0,DN_all_left,2933,72.0
T4T5_abcd_L,0,DN_all_left,3003,102.0
T4T5_abcd_L,0,DN_all_left,3009,1.0
T4T5_abcd_L,0,DN_all_left,3045,7.0
T4T5_abcd_L,0,DN_all_left,3084,22.0
T4T5_abcd_L,0,DN_all_left,3106,205.0
T4T5_abcd_L,0,DN_all_left,3159,4.0
T4T5_abcd_L,0,DN_all_left,3222,26.0
T4T5_abcd_L,0,DN_all_left,3306,13.0
T4T5_abcd_L,0,DN_all_left,3331,127.0
