root_id,baseline,LPLC2_L,LPLC2_R,LPLC2_both,LC4_L,LC4_R,LC4_LPLC2_L,cell_type,side
720575940627620593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe019,left
720575940631609391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe029,right
720575940620328828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg03,left
720575940627946261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNa10,right
720575940627722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge113,left
720575940623467527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp40,left
720575940626399588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_d,right
720575940607178709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge016,left
720575940617477022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge091,left
720575940636254810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg03,left
720575940644438551,0.0,31.0,0.0,0.0,43.0,0.0,41.0,DNa01,right
720575940628241628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_b,right
720575940619434587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge153,right
720575940619751872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_a,right
720575940626919579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge017,left
720575940641237632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp72,right
720575940622537477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge067,left
720575940619486891,0.0,49.0,0.0,20.25,0.0,0.0,44.25,DNp13,left
720575940626518858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe029,right
720575940611807795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge024,right
720575940636651376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp51,right
720575940624448956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg42,left
720575940640306061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe054,left
720575940630221509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp67,right
720575940616374667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge015,right
720575940632037224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge016,right
720575940620369517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp46,left
720575940631090402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg11,right
720575940627924227,0.0,0.0,0.0,0.0,0.0,0.0,0.75,DNpe014,left
720575940637966424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge175,right
720575940634163682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNb03,left
720575940635587064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg51,right
720575940615899622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg03,right
720575940630810486,0.0,16.25,19.75,31.75,0.0,0.0,12.75,DNg98,left
720575940614642838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge021,right
720575940616498742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge102,right
720575940635549620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp29,right
720575940636610671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp63,left
720575940618827910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg11,left
720575940621817326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg11,right
720575940626068569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge087,right
720575940611622826,0.0,31.25,0.0,21.25,0.0,0.0,30.25,DNpe025,left
720575940620473547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge098,left
720575940605009097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe004,right
720575940634617952,0.0,0.0,0.0,0.0,0.0,0.0,9.0,DNg57,left
720575940627732423,0.0,9.75,0.0,1.25,0.0,0.0,2.25,DNg45,left
720575940625963432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg03,right
720575940615108714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg46,right
720575940617990228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge097,right
720575940611939290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_a,right
720575940631270162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg30,left
720575940622537653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg79,left
720575940638810677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_b,right
720575940628397138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg92_a,right
720575940636933722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp41,left
720575940627827697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge067,right
720575940627166851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp41,left
720575940622486644,0.0,0.0,12.75,11.75,0.0,0.0,0.0,DNg45,right
720575940620135645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge001,left
720575940625573653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg11,left
720575940623706405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge102,left
720575940644022551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe003,right
720575940626663994,0.0,110.0,0.0,113.5,0.0,0.0,103.0,DNg36_a,left
720575940637870510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge121,left
720575940616274619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe026,right
720575940624484796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge106,left
720575940631695841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge019,right
720575940629521655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg51,left
720575940633488153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe003,right
720575940635212139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge121,right
720575940624968013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg04,right
720575940608716809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge133,right
720575940625353736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg19,left
720575940633727339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNa07,right
720575940639428174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp23,right
720575940612692889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg63,left
720575940612648106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg67,left
720575940630382075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge087,left
720575940612311987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe003,left
720575940609589443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg05_a,left
720575940629833020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge010,left
720575940622040419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe044,left
720575940611237594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe028,left
720575940631632012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge012,right
720575940624530407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge072,left
720575940620776880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNb03,left
720575940643837988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg19,right
720575940625184782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe026,left
720575940619548799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe014,right
720575940629170250,0.0,0.0,0.75,2.25,0.0,0.0,0.5,DNp57,right
720575940628669545,0.0,0.0,0.0,11.0,0.0,0.0,0.0,DNge082,right
720575940631498563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNa08,left
720575940614014895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge077,left
720575940606222014,0.0,0.25,0.0,0.0,0.0,0.0,0.0,DNge033,right
720575940618658974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg89,right
720575940623132621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge146,right
720575940631168057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg60,left
720575940627731176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg05_a,right
720575940639553920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge101,right
720575940636029807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg72,right
720575940620859630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge052,right
720575940621628582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg85,left
720575940615578043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge068,right
720575940651932150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge070,right
720575940628225167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg48,right
720575940628387663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg69,left
720575940617373268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge098,right
720575940645032580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg12_c,right
720575940627210568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg79,left
720575940605450342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge087,left
720575940644659236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge028,left
720575940625345511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp63,right
720575940632412333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge096,right
720575940633953434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp41,right
720575940623274966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe037,left
720575940646814340,0.0,0.0,3.0,4.0,0.0,0.0,0.0,DNp57,left
720575940622632084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge001,right
720575940616026939,0.0,0.0,0.0,0.0,0.25,0.25,0.0,MDN,left
720575940617792069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge044,right
720575940640331472,0.0,0.0,0.0,0.0,0.5,0.25,0.0,MDN,right
720575940627167516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge065,right
720575940620582260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp67,left
720575940630106309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe001,left
720575940621336852,0.0,0.75,0.0,0.0,0.0,0.0,0.75,DNg42,right
720575940614759149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge140,left
720575940645693476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe032,right
720575940618156829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNb02,left
720575940637603038,0.0,0.0,2.75,25.75,0.0,0.0,18.0,DNge038,right
720575940619678366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp10,right
720575940630334658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNb08,left
720575940614352278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge004,left
720575940635701655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg91,left
720575940617918021,0.0,0.0,17.25,9.0,0.0,0.0,0.0,DNge131,left
720575940613403890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp48,left
720575940625815562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg77,left
720575940626889491,0.0,0.0,7.0,2.25,0.0,0.0,0.25,DNge124,right
720575940627538434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg79,right
720575940626806046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe039,right
720575940615030568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg58,right
720575940622594186,0.0,0.75,0.0,0.0,0.0,0.0,0.25,DNg91,right
720575940633771745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg20,right
720575940620561840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe001,right
720575940625573322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNae006,right
720575940644740256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg11,right
720575940625890888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge012,left
720575940613589167,0.0,1.0,0.0,0.25,0.0,0.0,1.5,DNge058,right
720575940613558509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe055,right
720575940608409355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe035,left
720575940613170498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp37,right
720575940612366322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge045,left
720575940619191966,0.0,60.0,89.25,98.25,58.0,77.0,78.0,DNge119,right
720575940619530187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge100,right
720575940624861072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp53,right
720575940621392086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNde003,left
720575940633293025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge065,left
720575940613358450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNbe005,left
720575940630054735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg23,left
720575940623626986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg94,left
720575940603874784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe055,left
720575940628441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge026,left
720575940627828552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg87,right
720575940620823828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNa14,left
720575940612429743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge074,left
720575940617035449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge074,right
720575940632722771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg31,left
720575940623431571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge008,right
720575940630403031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge139,left
720575940617952034,0.0,1.25,0.5,1.75,0.0,0.0,1.0,DNp68,right
720575940607451081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge101,left
720575940644467360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge133,left
720575940627997050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNb03,right
720575940634915691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg39,right
720575940623110123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNde003,left
720575940632903737,0.0,47.0,0.0,43.5,0.0,0.0,38.75,DNp34,right
720575940609719250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe046,right
720575940619945931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNd04,right
720575940633165452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp33,right
720575940612557994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp39,right
720575940615559892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe034,left
720575940654094241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge096,left
720575940631508598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge032,right
720575940613590579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge097,left
720575940629304702,0.0,0.25,0.0,0.25,0.0,0.0,0.0,DNge073,right
720575940631545960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg109,right
720575940624082931,0.0,0.0,1.25,0.0,0.0,0.0,0.0,DNg04,left
720575940626888250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg94,right
720575940619744496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg50,left
720575940624106388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge019,right
720575940624982823,0.0,0.0,13.25,1.75,0.0,0.0,0.0,DNbe006,left
720575940630808591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg52,right
720575940623014695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe033,right
720575940622386824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge019,right
720575940611654570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge030,right
720575940625641402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge018,left
720575940621399174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge127,left
720575940628436282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge075,right
720575940632632607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg64,left
720575940615292895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe049,left
720575940622237466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge152,center
720575940627496829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp37,left
720575940628577897,0.0,0.0,26.5,0.25,0.0,26.0,0.0,DNa04,left
720575940625090314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNa08,right
720575940625878160,0.0,0.0,39.75,24.75,0.0,0.0,0.0,DNb01,left
720575940631283267,0.0,4.5,0.0,0.0,0.25,0.0,2.5,DNge018,right
720575940625718053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DNde003,right
720575940641518733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oviDNb,left
720575940640316238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg102,left
720575940630695798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge060,left
720575940627731599,0.0,0.0,0.0,0.5,0.0,0.0,0.0,DNbe004,left
720575940628884496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp03,right
720575940615715003,0.0,10.0,0.0,0.0,0.0,0.0,6.0,DNg96,right
720575940606342089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg78,right
720575940630236988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp38,right
720575940613347299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge042,right
720575940624404872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe007,right
720575940627750216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe031,left
720575940604103084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp33,left
720575940640747352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp14,left
720575940627001637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge013,left
720575940622037926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg41,right
720575940611016910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNb03,right
720575940645258606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp59,left
720575940611956197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg78,left
720575940605714878,0.0,0.0,0.0,0.0,0.0,0.0,5.25,DNge136,left
720575940627845704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge148,right
720575940630992813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp36,right
720575940622147873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge043,left
720575940624986300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge055,right
720575940626092302,0.0,0.0,0.0,0.75,0.0,0.0,0.0,DNge082,left
720575940621257340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oviDNa_b,left
720575940630803727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge103,left
720575940635552948,0.0,0.0,0.0,0.0,0.0,32.75,0.0,DNpe037,right
720575940615505406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg23,right
720575940631959097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge042,left
720575940611531986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge002,left
720575940620749807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNde001,right
720575940622550089,0.0,0.0,2.0,11.25,0.0,16.5,0.0,DNp07,right
720575940632960813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge056,right
720575940620169607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg59,right
720575940636879534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe013,right
720575940636329579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg41,left
720575940633011256,0.0,6.0,0.0,0.0,9.75,0.0,13.25,DNpe023,right
720575940620760692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg50,right
720575940634560922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge073,left
720575940626319235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge064,right
720575940621530117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge039,right
720575940630480348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg102,right
720575940617034565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp07,left
720575940616647483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp19,left
720575940624986919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DNa06,left
720575940620038779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp47,right
720575940605658033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge125,right
720575940616886301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp52,left
720575940646443316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge086,left
720575940625887207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg95,right
720575940637341668,0.0,67.0,41.25,82.5,32.75,4.25,75.0,DNpe045,left
720575940626009852,0.0,0.0,30.5,27.0,0.0,105.0,0.0,DNp05,right
720575940631705130,0.0,0.25,0.5,0.0,0.0,0.0,0.0,DNg111,left
720575940616400470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge039,left
720575940629774274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge144,left
720575940639242303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe053,right
720575940630291767,0.0,64.75,103.5,109.75,20.0,0.0,67.75,DNge046,left
720575940617296029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge139,right
720575940615092019,0.0,79.0,44.25,87.25,0.0,0.5,77.25,DNpe042,left
720575940638637501,0.0,0.0,20.5,35.5,0.0,0.0,0.0,DNp102,left
720575940629477675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge079,left
720575940630689644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe030,left
720575940623786376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp24,left
720575940632877869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg67,right
720575940618398533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp54,right
720575940617245652,0.0,0.0,107.75,85.25,0.0,0.0,0.0,DNp55,right
720575940613717138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNb04,right
720575940631483695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp101,left
720575940623125628,0.0,5.5,0.0,16.75,0.0,0.0,12.25,DNpe020,right
720575940608402524,0.0,26.0,0.0,6.25,0.0,0.0,28.5,DNbe006,right
720575940635838143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe052,left
720575940617031385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg61,right
720575940618314897,0.0,104.0,120.5,137.5,30.5,25.0,102.75,DNp70,right
720575940629792060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge100,left
720575940647560500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg61,left
720575940627645514,0.0,0.0,0.0,0.0,111.5,0.0,100.5,DNp03,left
720575940618514043,0.0,0.0,1.25,3.25,0.0,0.0,0.0,DNg54,left
720575940612203482,0.0,26.25,0.0,29.0,113.25,0.0,118.25,DNp05,left
720575940648180868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge057,right
720575940610199781,0.0,29.5,0.0,39.75,0.0,0.0,38.0,DNp102,right
720575940632962786,0.0,0.0,4.25,0.0,0.0,0.0,0.0,DNa16,left
720575940615251251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp47,left
720575940613088426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNb07,left
720575940606704562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe041,right
720575940645556334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg81,left
720575940634750871,0.0,1.5,0.0,8.75,0.0,0.0,0.25,DNpe031,left
720575940633996883,0.0,5.25,0.0,4.75,0.0,0.0,20.25,DNge136,left
720575940627139530,0.0,0.0,39.75,2.5,0.0,30.75,0.0,DNae002,left
720575940639425112,0.0,1.25,0.0,0.0,0.0,0.0,0.25,DNge007,right
720575940629812346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNde002,left
720575940629428215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe002,left
720575940617552569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe032,left
720575940627403578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge057,left
720575940613636325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe005,left
720575940632307025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg49,left
720575940614075363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge103,right
720575940629586417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp73,right
720575940628971779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge076,left
720575940624426680,0.0,17.5,0.0,18.25,0.0,0.0,15.5,DNp45,left
720575940627847752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge080,left
720575940621554112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe031,right
720575940620534768,0.0,0.0,24.25,16.75,0.0,20.75,0.0,DNa05,left
720575940635166571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg60,right
720575940643487342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp19,right
720575940629846722,0.0,11.25,0.5,12.25,0.0,0.0,7.0,DNp64,right
720575940628360723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge049,left
720575940620621190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg99,left
720575940623062515,0.0,18.75,0.0,0.5,29.25,0.0,42.25,DNa05,right
720575940623918121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge055,left
720575940636479863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNpe013,left
720575940620322497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNae009,left
720575940616185531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg62,right
720575940621157645,0.0,0.0,23.0,2.25,0.0,30.75,0.0,DNpe024,right
720575940640723315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge104,right
720575940620622708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg76,right
720575940610677828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge051,left
720575940616604817,0.0,0.0,17.25,0.0,0.0,10.75,0.0,DNpe023,left
720575940615666655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge022,left
720575940633178508,0.0,0.5,0.0,0.0,0.0,0.0,0.0,DNge006,right
720575940624121161,0.0,0.0,0.0,0.0,0.0,0.0,4.75,DNpe027,right
720575940610472146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp23,left
720575940606425033,0.0,0.25,0.0,0.0,0.0,0.0,6.25,DNge136,right
720575940621626394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNg102,right
720575940618663838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNge032,left
720575940615378700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DNp68,left
